text,label
What film did Lee Marvin win the 1965 best actor Oscar for ?,entity
Shea and Gould had an office in Los Angeles for how long before closing it ?,number
What is the procedure called for drilling a hole in your skull to acheive a higher consciousness ?,entity
What currency is used in Australia ?,entity
"What country was first to use the airplane as a weapon of war , against the Turks in Libya ?",location
What television network flogged its sports programming on Inga Nielsen 's body in 197 ?,human
What 's the geographic term for the submerged fringe of a continent ?,entity
Who does the voices of the Simpsons ?,human
How many months does it take the moon to revolve around the Earth ?,number
What is the highest continent ?,location
Who was the first X-Man to die in battle ?,human
What country boasts the most cars per mile of road ?,location
What year was the setting for American Graffiti ?,number
What does the channel ESPN stand for ?,description
How many people live in Chile ?,number
What 's a male `` cuckquean '' ?,abbreviation
Who were the Yankee 's frequent enemies ?,human
What does the word LASER mean ?,description
Who said : `` What contemptible scoundrel stole the cork from my lunch ? '',human
What country is the largest diamond producer ?,location
Who was Monet ?,human
What Rocky Mountain ridge separates North America 's eastward and westward-flowing rivers ?,location
What famed river was Hernando de Soto the first European to see ?,location
In what book can I find the story of Aladdin ?,entity
How much did the Iran-Contra investigation cost ?,number
How many sperm cells are in an average ejaculation ?,number
In what year was the Wall built ?,number
What 's the home of the Rockettes ?,location
Who was President of Costa Rica in 1994 ?,human
Where can I find a picture of a Blue Meanie ?,location
How many people did Randy Steven Craft murder ?,number
What buxom blonde appeared on the cover of more than 5 magazines ?,human
What 's the only East european country not tied to the ruble ?,location
Name a South African diamond producer ?,human
In what city is the famed St. Mark 's Square ?,location
What Kenyan city is the safari center for East Africa ?,location
"How long is the world 's largest ship , in meters ?",number
What are the capital cities of the two large countries that occupy the Iberian peninsula in Europe ?,location
What international sport was originally called hurley ?,entity
"What President was meant for , but never placed in , the empty crypt beneath the capital 's rotunda ?",human
How does General Mills manufacture Cheerios ?,abbreviation
How many inches tall is Stuart Little at birth ?,number
What two vegetables are combined in succotash ?,entity
What general direction does the journey in Around the World in 80 Days proceed in ?,location
What is artificial intelligence ?,abbreviation
What meter was invented by C.C. Magee in 1935 ?,entity
How did the Hohenzollerns build their power around 17 ?,abbreviation
Who is Rocky 's and Bullwinkle 's ever-lost friend ?,human
What are new computer games for Windows 95 or 98 ?,entity
Who was the lawyer who represented Randy Steven Craft ?,human
How do you use `` farther '' as opposed to `` further '' ?,abbreviation
Who was the first person to study the stars ?,human
What apostle is Taylor Caldwell 's Great Lion of God ?,human
What was John F. Kennedy 's 1960 campaign song ?,entity
What are binomial coefficients ?,abbreviation
Which radio stations air the Jim Bohannon Radio Talk Show ?,human
What is the recipe or formula for Coca-Cola ?,entity
"What TV series featured Neal , a martini-drinking St. Bernard ?",entity
Why do pharmacists work on raised floors ?,abbreviation
What is the primary language of the Philippines ?,entity
How many seats does the Batmobile sport ?,number
Who wrote ` The Pines of Rome ' ?,human
What does a topophobic actor suffer from ?,entity
What country did the Romans call Hibernia ?,location
What is the largest shopping mall in the world ?,location
What U.S. state has the lowest highest elevation at 6 feet ?,location
What famed wall supports the Badaling turret ?,location
What does an average daycare provider get paid in New England ?,number
What famous meat company went out of business because it became known that the underworld had been selling them kangaroo meat ?,human
Who portrayed Maggio in the film From Here to Eternity ?,human
"What 12-hour cold medicine uses the formula `` 6 , 6 , 12 '' in its ads ?",entity
What Asian spiritual and political leader was married at the age of 13 ?,human
Who is Robin Williams ?,human
What is a language spoken by the Sioux ?,entity
What are some important events of the 1830 's ?,entity
How big is a normal size penis for a 15-year-old ?,number
What U.S. state has the second-longest coastline ?,location
What four elements make up 90 percent of the human body ?,entity
"What is the most important nation in the world , historically ?",location
What is the name of the song that Dracula plays on the organ ?,entity
What is the U.S. location of Procter & Gamble corporate offices ?,location
What game is fatal to anybody over 21 ?,entity
Who was with Patricia Hearst the night she was kidnaped ?,human
What 's the proud claim to fame of the young women who formed Kappa Alpha Theta ?,abbreviation
How tall is the Matterhorn ?,number
What are dingoes ?,abbreviation
What kind of mammal is a colt ?,entity
"Where can I find all the information I need to know about the English Civil War , 1642-1649 , ?",location
How much waste does an average dairy cow produce in a day ?,number
What is `` the taste that beats the others cold '' ?,entity
What is Megan 's law ?,abbreviation
What is the origin of the expression `` tout de suite '' ?,abbreviation
What is the correct way to mount a roll of toilet paper ?,entity
Where did guinea pigs originate ?,location
How do you clean badly tarnished brass ?,abbreviation
What meat complemented sweet potatoes and peas in the first TV dinner ?,entity
Who was Maria Theresa ?,human
What is the chemical reactivity of argon ?,number
In the movie Groundshog Day what is the name of the character played by Andie MacDowell ?,human
Who sings the themes for `` Dawson 's Creek '' and `` Felicity '' ?,human
Who was Santos-Dumont ?,human
What is titanium ?,abbreviation
What two Caribbean countries share the island of Hispaniola ?,location
What is the main application of sodium hydrosulfite ?,abbreviation
What is the student population at the University of Massachusetts in Amherst ?,number
What is habeas corpus ?,abbreviation
